id,title,description_de,description_en,subjects,spatial,temporal,created,filetype,mimetype,rights,dataProvider,isShownAt,isShownBy,API_Endpoint
233792,0571-10b_grinzendorf,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Grinzendorf,,2024-08-15,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/233792.pdf,https://thanados.openatlas.eu/api/display/233792,https://thanados.openatlas.eu/api/entity/233792
236831,0293-20b_dorffeld*_ker_02,,foto and drawing pot 0293-20b_dorffeld*_ker_02; by Jacqueline Huber/Nora Siegmeth,Irdenware | Kremprand | Reduktionsbrand | Topf | schnell gedreht | steinchengemagert | Pot | earthenware | hooked rim | stone-tempered | throwing | DeVill | Grey | Irdenware | Kremprand | Late Middle Ages | Pot | reduzierend gebrannt | schnell gedreht | steinchengemagert | Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGMN),0293-20b_dorffeld*_ker_02,1400-1500 | Late Middle Ages,2024-09-12,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/236831.svg,https://thanados.openatlas.eu/api/display/236831,https://thanados.openatlas.eu/api/entity/236831
221970,natzendorf_ker_02,Foto und Profilzeichnung 1148-10b_norcindorf_ker_02; digital version by Jacqueline Huber/Nora Siegmeth,,Irdenware | Kremprand | Reduktionsbrand | Topf | schnell gedreht | steinchengemagert | Pot | earthenware | hooked rim | stone-tempered | throwing | DeVill | Grey | Irdenware | Kremprand | Late Middle Ages | Orange | Pot | reduzierend gebrannt | schnell gedreht | steinchengemagert | Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGMN),1148-10b_norcindorf_ker_02,1200-1400 | Late Middle Ages,2024-02-19,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/221970.svg,https://thanados.openatlas.eu/api/display/221970,https://thanados.openatlas.eu/api/entity/221970
221527,0416-20b_Ettlersee,"Terrain model of 0416-20b_Ettlersee;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2800000E4750000;
https://doi.org/10.48677/24e00519-1c40-4ec8-9f60-a10fae788017
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Etlersee,,2024-02-15,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/221527.glb,https://thanados.openatlas.eu/api/display/221527,https://thanados.openatlas.eu/api/entity/221527
213179,RunderBerg,"data basis: geophysical prospection data: LBI ArchPro; DTM: geoland.at, CC BY 4.0 DEED Attribution 4.0 International",,Einzelpersonbestattung | Single Grave Burial Site | Acker | DeVill | Landwirtschaftliche Nutzung | Mitterhof | Single Grave Burial Site,Runder Berg | Runder Berg | Austria | FN Mitterhofer Acker (1711) | FN Runderbergbreite (1888) | FN Schafler Acker (1822) | FN Teichdamm Wiese | Mistelbach | Mitterhof | Niederösterreich | Runder Berg | TN Runder Berg | Wildendürnbach,,2023-11-16,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/213179.glb,https://thanados.openatlas.eu/api/display/213179,https://thanados.openatlas.eu/api/entity/213179
209912,0697-21b_22b_helmitzbrunn_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Helmitzbrunn I | Helmitzbrunn II,,2023-10-04,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209912.png,https://thanados.openatlas.eu/api/display/209912,https://thanados.openatlas.eu/api/entity/209912
233446,0459-10b_gaezweins,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Gaezweins,,2024-08-10,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/233446.pdf,https://thanados.openatlas.eu/api/display/233446,https://thanados.openatlas.eu/api/entity/233446
230284,Reconstruction drawing of Dernberg village and castle,"Dernberg. Künstlerische Darstellung von Burg und Dorf anhand diverser Quellen. Aquarell 56 × 23 cm. © Franz Seidl, https://www.sanz-art.at",,Angerdorf | Verlassene Festung | Wüstung | Abandoned Fortification | Abandoned Village | Anger village | Abandoned Fortification | Abandoned Village | Aerial Image Analysis | Angerdorf | Archaeology | Charter | DeVill | Excavation | Geophysical Survey | Historical Maps | History | Image Sources | Laserscan-Analysis | Magnetic Survey | Privatbesitz | Remote Sensing | Strayfinds | Surface Feature | Survey | Systematic Survey | Toponymy | Written Sources | Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGMN) | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Dernberg Burg | Dernberg Dorf | Dernberg Castle | Dernberg Village | Austria | Dernberg Castle | HASLACH | Hollabrunn | Nappersdorf-Kammersdorf | Niederösterreich | Ternberc,1200-1321 | 1200-1657,2024-06-19,jpg,image/jpeg,Franz Seidl,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/230284.jpg,https://thanados.openatlas.eu/api/display/230284,https://thanados.openatlas.eu/api/entity/230284
221524,0388-10b_Engelmannschlag,"Terrain model of 0388-10b_Engelmannschlag;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2800000E4700000;
https://doi.org/10.48677/7f284579-e943-48d8-8566-9fd480a89062
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Engelmannschlag,,2024-02-15,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/221524.glb,https://thanados.openatlas.eu/api/display/221524,https://thanados.openatlas.eu/api/entity/221524
214099,1717-30b_Steinfeld,1717-30b_Steinfeld,,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Immendorf | Steinfeld*,,2023-11-24,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/214099.png,https://thanados.openatlas.eu/api/display/214099,https://thanados.openatlas.eu/api/entity/214099
232472,2039-20b_windischalm,2039-20b_windischalm,,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Windischalm,,2024-08-03,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232472.pdf,https://thanados.openatlas.eu/api/display/232472,https://thanados.openatlas.eu/api/entity/232472
209875,0697-10b_helma_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Deutsch-Wagram | Gänserndorf | Helma | Helmahof | Niederösterreich,1600.0,2023-10-03,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209875.png,https://thanados.openatlas.eu/api/display/209875,https://thanados.openatlas.eu/api/entity/209875
232515,2025-10b_wilhalmshueb,2025-10b_wilhalmshueb,,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Wilhalmshueb,,2024-08-04,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232515.pdf,https://thanados.openatlas.eu/api/display/232515,https://thanados.openatlas.eu/api/entity/232515
229638,1799-30b_Teichfeld,"Terrain model of 1799-30b_Teichfeld;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Teichfeld*,,2024-06-11,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/229638.glb,https://thanados.openatlas.eu/api/display/229638,https://thanados.openatlas.eu/api/entity/229638
213082,1534-10b_Rubertzdorf,1534-10b_Rubertzdorf,,Lage am Fließgewässer | Wüstung | Abandoned Village | situated near streaming water | Abandoned Village | DeVill | Ebene | Lage am Fließgewässer | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Bruck an der Leitha | Niederösterreich | Rupertzdorf | Scharndorf | Wildungsmauer,1550.0 | Late Middle Ages,2023-11-15,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/213082.png,https://thanados.openatlas.eu/api/display/213082,https://thanados.openatlas.eu/api/entity/213082
234061,1841-10b_alt_tures_ker_04,"Foto und Profilzeichnung Kachel 1841-10b_alt_tures_ker_04, Jacqueline Huber/Nora Siegmeth.","foto and drawing stove tile 1841-10b_alt_tures_ker_04, by Jacqueline Huber/Nora Siegmeth.",Blattkachel | Oxidationsbrand | steinchengemagert | stone-tempered | Blattkachel | DeVill | Early Modern Age | Late Middle Ages | Ochre | oxidierend gebrannt | steinchengemagert | Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGMN),1841-10b_alt tures_ker_04,Early Modern Age | Late Middle Ages,2024-08-17,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGMN),Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/234061.svg,https://thanados.openatlas.eu/api/display/234061,https://thanados.openatlas.eu/api/entity/234061
233439,0453-10b_fruehlinger,"Fragebogen Kurt Bors, Datenerhebung N.N., Manuskripttext für FÖ 30 1991 Kurt Bors, Skizze 0453-10b_fruehlinger_skz_01; von Kurt Bors (Archiv für Mittelalterarchäologie (AMA), digitale Version Jacqueline Huber/Nora Siegmeth.","Questionnaire by Kurt Bors, Manuscript for FÖ 30 1991 by Kurt Bors, data acquisition by N.N, Settlement sketch of 0453-10b_fruehlinger_skz_01; by Kurt Bors (Archiv für Mittelalterarchäologie (AMA), digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Frueling,,2024-08-10,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/233439.pdf,https://thanados.openatlas.eu/api/display/233439,https://thanados.openatlas.eu/api/entity/233439
233436,0450-10b_frischenhag,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Frischenhag,,2024-08-09,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/233436.pdf,https://thanados.openatlas.eu/api/display/233436,https://thanados.openatlas.eu/api/entity/233436
224316,0774-40b_Hofwies,"Terrain model of 0774-40b_Hofwies;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Hofwies*,,2024-03-19,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224316.glb,https://thanados.openatlas.eu/api/display/224316,https://thanados.openatlas.eu/api/entity/224316
233447,0460-10b_gainfarn,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Gainfarn,,2024-08-10,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/233447.pdf,https://thanados.openatlas.eu/api/display/233447,https://thanados.openatlas.eu/api/entity/233447
233437,0451-10b_froschau,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Froschau,,2024-08-10,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/233437.pdf,https://thanados.openatlas.eu/api/display/233437,https://thanados.openatlas.eu/api/entity/233437
233435,0449-10b_friessenreut,"Datenerhebung N.N., Manuskripttext für FÖ 38 1999 Kurt Bors, Skizze 0449-10b_friessenreut_skz_01; von Kurt Bors (Archiv für Mittelalterarchäologie (AMA), digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., Manuscript for FÖ 38 1999 by Kurt Bors, Settlement sketch of 0449-10b_friessenreut_skz_01; by Kurt Bors (Archiv für Mittelalterarchäologie (AMA), digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Friessenreut,,2024-08-09,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/233435.pdf,https://thanados.openatlas.eu/api/display/233435,https://thanados.openatlas.eu/api/entity/233435
221388,0094-10b_de attingen,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","data acquisation by N.N., digital version by Jacqueline Huber/Nora Siegmeth",Wüstung | Abandoned Village | Abandoned Village | DeVill | Medieval | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Attingen | Austria | Niederösterreich,Medieval,2024-02-14,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/221388.pdf,https://thanados.openatlas.eu/api/display/221388,https://thanados.openatlas.eu/api/entity/221388
