parent_id,name,id,type,path,description,begin_from,begin_to,end_from,end_to,class,geometry,lon,lat,devill_endpoint,API_Endpoint
235177,0243-10b_chundorf_ker_14,235212,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/235212,https://thanados.openatlas.eu/api/entity/235212
203753,Surface 1529-10b Rotenlaymen (feature),235230,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235230,https://thanados.openatlas.eu/api/entity/235230
235230,Surface 1529-10b Rotenlaymen (strat unit),235232,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235232,https://thanados.openatlas.eu/api/entity/235232
235232,1529-10b_rotenlaymen_ker_01,235236,Pot,Artifact > Cultural Object > Container > Pottery > Pot,"##de_##
horizontal umlaufende Leiste auf der Schulter
##_de##",1300,1400,1400,1450,artifact,,,,https://devill.oegmn.or.at/entity/235236,https://thanados.openatlas.eu/api/entity/235236
235232,1529-10b_rotenlaymen_ker_02,235241,Jug,Artifact > Cultural Object > Container > Pottery > Jug,"##de_##
zwei horizontal umlaufende Rillen unter dem Rand, senkrechter Trocknnungseinschnitt am Bandhenkel
##_de##",1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235241,https://thanados.openatlas.eu/api/entity/235241
235232,1529-10b_rotenlaymen_ker_03,235246,saucer-shaped lid,Artifact > Cultural Object > Equipment > Lid > saucer-shaped lid,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235246,https://thanados.openatlas.eu/api/entity/235246
233396,Surface 3790-10 Vitézfelde (feature),235249,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235249,https://thanados.openatlas.eu/api/entity/235249
235249,Surface 3790-10 Vitézfelde (strat unit),235251,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235251,https://thanados.openatlas.eu/api/entity/235251
235251,3790-10_vitézfelde_ker_01,235253,Pot,Artifact > Cultural Object > Container > Pottery > Pot,"##de_##
Rest einer Stempelmarke am Rand
##_de##",1450,1500,1500,1550,artifact,,,,https://devill.oegmn.or.at/entity/235253,https://thanados.openatlas.eu/api/entity/235253
235251,3790-10_vitézfelde_ker_02,235260,Pot,Artifact > Cultural Object > Container > Pottery > Pot,"##de_##
Miniaturgefäß
##_de##",1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235260,https://thanados.openatlas.eu/api/entity/235260
235251,3790-10_vitézfelde_ker_03,235267,loop handle,Artifact > Cultural Object > Container > Pottery > Fragment > loop handle,"##de_##
Krug oder Henkeltopf
##_de##

##en_##
jar or handled jar
##_en##",,,,,artifact,,,,https://devill.oegmn.or.at/entity/235267,https://thanados.openatlas.eu/api/entity/235267
235251,3790-10_vitézfelde_ker_04,235300,loop handle,Artifact > Cultural Object > Container > Pottery > Fragment > loop handle,"##de_##
Bandhenkel, evtl Krug, mit hellgrau/brauner Engobe überzogen, beidseitig vom Henkel Lochung vor dem Brand
##_de##

##en_##
loop handle, probablyfrom a jug
##_en##",,,,,artifact,,,,https://devill.oegmn.or.at/entity/235300,https://thanados.openatlas.eu/api/entity/235300
204201,Surface 1717-20b Steinfeld* (feature),235304,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235304,https://thanados.openatlas.eu/api/entity/235304
235304,Surface 1717-20b Steinfeld* (strat unit),235306,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235306,https://thanados.openatlas.eu/api/entity/235306
235306,1717-20b_steinfeld*_ker_01,235308,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/235308,https://thanados.openatlas.eu/api/entity/235308
235306,1717-20b_steinfeld*_ker_02,235312,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/235312,https://thanados.openatlas.eu/api/entity/235312
199342,Surface 0239-10b Chugelveld (feature),235318,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235318,https://thanados.openatlas.eu/api/entity/235318
235318,Surface 0239-10b Chugelveld (strat unit),235320,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235320,https://thanados.openatlas.eu/api/entity/235320
235320,0239-10b_chugelveld_ker_01,235322,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/235322,https://thanados.openatlas.eu/api/entity/235322
235320,0239-10b_chugelveld_ker_02,235326,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/235326,https://thanados.openatlas.eu/api/entity/235326
201213,Surface 0772-20b Hofgraben* (feature),235329,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235329,https://thanados.openatlas.eu/api/entity/235329
235329,Surface 0772-20b Hofgraben* (strat unit),235331,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235331,https://thanados.openatlas.eu/api/entity/235331
235331,0772-20b_hofgraben*_ker_01,235333,Stove Tile,Artifact > Cultural Object > Building Component > Heating Stove > Stove Tile,"##de_##
grün glasiert
##_de##

##en_##
green glaze
##_en##",,,,,artifact,,,,https://devill.oegmn.or.at/entity/235333,https://thanados.openatlas.eu/api/entity/235333
235331,0772-20b_hofgraben*_ker_02,235336,Pot,Artifact > Cultural Object > Container > Pottery > Pot,"##de_##
stark versintert
##_de##",1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/235336,https://thanados.openatlas.eu/api/entity/235336
235331,0772-20b_hofgraben*_ker_03,235339,conical lid,Artifact > Cultural Object > Equipment > Lid > conical lid,,1400,1500,1500,1600,artifact,,,,https://devill.oegmn.or.at/entity/235339,https://thanados.openatlas.eu/api/entity/235339
200556,Surface 0636-20b Hallas* (feature),235343,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235343,https://thanados.openatlas.eu/api/entity/235343
235343,Surface 0636-20b Hallas* (strat unit),235345,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235345,https://thanados.openatlas.eu/api/entity/235345
235345,0636-20b_hallas*_ker_01,235347,conical lid,Artifact > Cultural Object > Equipment > Lid > conical lid,,1250,1300,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235347,https://thanados.openatlas.eu/api/entity/235347
235345,0636-20b_hallas*_ker_02,235351,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",,,,,artifact,,,,https://devill.oegmn.or.at/entity/235351,https://thanados.openatlas.eu/api/entity/235351
235345,0636-20b_hallas*_ker_03,235353,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/235353,https://thanados.openatlas.eu/api/entity/235353
199090,Surface 0139-20b Borenland (feature),235356,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235356,https://thanados.openatlas.eu/api/entity/235356
235356,Surface 0139-20b Borenland (strat unit),235358,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235358,https://thanados.openatlas.eu/api/entity/235358
231838,Surface 3860-10 Zythmanndorf (feature),235361,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235361,https://thanados.openatlas.eu/api/entity/235361
235361,Surface 3860-10 Zythmanndorf (strat unit),235363,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235363,https://thanados.openatlas.eu/api/entity/235363
235363,3860-10_zythmanndorf_ker_01,235365,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/235365,https://thanados.openatlas.eu/api/entity/235365
235363,3860-10_zythmanndorf_ker_02,235368,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/235368,https://thanados.openatlas.eu/api/entity/235368
235363,3860-10_zythmanndorf_ker_03,235371,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/235371,https://thanados.openatlas.eu/api/entity/235371
235363,3860-10_zythmanndorf_ker_04,235374,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235374,https://thanados.openatlas.eu/api/entity/235374
235363,3860-10_zythmanndorf_ker_05,235377,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235377,https://thanados.openatlas.eu/api/entity/235377
235363,3860-10_zythmanndorf_ker_06,235381,Jug,Artifact > Cultural Object > Container > Pottery > Jug,##,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235381,https://thanados.openatlas.eu/api/entity/235381
235358,0139-20b_borenland_ker_01,235384,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1300,1400,1400,artifact,,,,https://devill.oegmn.or.at/entity/235384,https://thanados.openatlas.eu/api/entity/235384
235358,0139-20b_borenland_ker_02,235388,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/235388,https://thanados.openatlas.eu/api/entity/235388
173255,Surface 1823-20b Trennau* (feature),235390,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235390,https://thanados.openatlas.eu/api/entity/235390
235390,Surface 1823-20b Trennau* (strat unit),235392,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235392,https://thanados.openatlas.eu/api/entity/235392
235392,1823-20b_trennau*_ker_01,235394,Jug,Artifact > Cultural Object > Container > Pottery > Jug,,1400,1450,1450,1550,artifact,,,,https://devill.oegmn.or.at/entity/235394,https://thanados.openatlas.eu/api/entity/235394
235392,1823-20b_trennau*_ker_02,235397,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
moglicherweise Henkeltopf; flächiges Glättdekor ab der Schulter abwärts
##_de##

##en_##
probably handled jar
##_en##",,,,,artifact,,,,https://devill.oegmn.or.at/entity/235397,https://thanados.openatlas.eu/api/entity/235397
235392,1823-20b_trennau*_ker_03,235401,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1200,1200,1300,artifact,,,,https://devill.oegmn.or.at/entity/235401,https://thanados.openatlas.eu/api/entity/235401
203763,Surface 1534-20b Ruchendorf (feature),235403,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235403,https://thanados.openatlas.eu/api/entity/235403
235403,Surface 1534-20b Ruchendorf (strat unit),235405,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235405,https://thanados.openatlas.eu/api/entity/235405
235405,1534-20b_ruchendorf_ker_01,235407,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235407,https://thanados.openatlas.eu/api/entity/235407
235405,1534-20b_ruchendorf_ker_02,235410,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1100,1200,1200,1300,artifact,,,,https://devill.oegmn.or.at/entity/235410,https://thanados.openatlas.eu/api/entity/235410
203881,Surface 1586-10b Scharwarn (feature),235427,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235427,https://thanados.openatlas.eu/api/entity/235427
235427,Surface 1586-10b Scharwarn (strat unit),235429,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235429,https://thanados.openatlas.eu/api/entity/235429
235429,1586-10b_scharwarn_ker_01,235432,Trichter,Artifact > Cultural Object > Equipment > Trichter,,1300,1300,1400,1400,artifact,,,,https://devill.oegmn.or.at/entity/235432,https://thanados.openatlas.eu/api/entity/235432
235429,1586-10b_scharwarn_ker_02,235436,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1300,1400,1400,artifact,,,,https://devill.oegmn.or.at/entity/235436,https://thanados.openatlas.eu/api/entity/235436
235429,1586-10b_scharwarn_ker_03,235440,Bowl,Artifact > Cultural Object > Container > Pottery > Bowl,"##de_##
Schüssel oder Pfanne
##_de##

##en_##
bowlor pan
##_en##",1300,1300,1400,1400,artifact,,,,https://devill.oegmn.or.at/entity/235440,https://thanados.openatlas.eu/api/entity/235440
235429,1586-10b_scharwarn_ker_04,235443,Jug,Artifact > Cultural Object > Container > Pottery > Jug,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235443,https://thanados.openatlas.eu/api/entity/235443
235429,1586-10b_scharwarn_ker_05,235449,Bowl,Artifact > Cultural Object > Container > Pottery > Bowl,"##de_##
Feiner Trocknungsschnitt (?), vor dem Brand entstandene Delle am Henkel, Gefäß zweiter Wahl?
##_de##",1400,1400,1500,1550,artifact,,,,https://devill.oegmn.or.at/entity/235449,https://thanados.openatlas.eu/api/entity/235449
235429,1586-10b_scharwarn_ker_06,235453,Building Component,Artifact > Cultural Object > Building Component,"##de_##
Fragment einer Kachel oder Applike
##_de##

##en_##
fragment of a stove tile or appliqué
##_en##",1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235453,https://thanados.openatlas.eu/api/entity/235453
235429,1586-10b_scharwarn_ker_07,235456,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1250,1300,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235456,https://thanados.openatlas.eu/api/entity/235456
235429,1586-10b_scharwarn_ker_08,235458,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/235458,https://thanados.openatlas.eu/api/entity/235458
235429,1586-10b_scharwarn_ker_09,235461,Jug,Artifact > Cultural Object > Container > Pottery > Jug,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235461,https://thanados.openatlas.eu/api/entity/235461
235429,1586-10b_scharwarn_ker_10,235464,conical lid,Artifact > Cultural Object > Equipment > Lid > conical lid,"##de_##
Knauf vor dem Brand gelocht; Abnahmespuren von laufender Drehscheibe
##_de##",1300,1300,1400,1400,artifact,,,,https://devill.oegmn.or.at/entity/235464,https://thanados.openatlas.eu/api/entity/235464
235429,1586-10b_scharwarn_ker_11,235467,saucer-shaped lid,Artifact > Cultural Object > Equipment > Lid > saucer-shaped lid,,1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/235467,https://thanados.openatlas.eu/api/entity/235467
235429,1586-10b_scharwarn_ker_12,235470,saucer-shaped lid,Artifact > Cultural Object > Equipment > Lid > saucer-shaped lid,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235470,https://thanados.openatlas.eu/api/entity/235470
207982,Surface 3290-10 Unter-Illmitz (feature),235504,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235504,https://thanados.openatlas.eu/api/entity/235504
235504,Surface 3290-10 Unter-Illmitz (strat unit),235506,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235506,https://thanados.openatlas.eu/api/entity/235506
235506,3290-10_unter-illmitz_ker_01,235508,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235508,https://thanados.openatlas.eu/api/entity/235508
235506,3290-10_unter-illmitz_ker_02,235511,base fragment,Artifact > Cultural Object > Container > Pottery > Fragment > base fragment,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235511,https://thanados.openatlas.eu/api/entity/235511
235506,3290-10_unter-illmitz_ker_03,235514,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1200,1200,1300,1300,artifact,,,,https://devill.oegmn.or.at/entity/235514,https://thanados.openatlas.eu/api/entity/235514
235506,3290-10_unter-illmitz_ker_04,235517,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1200,1300,1300,1400,artifact,,,,https://devill.oegmn.or.at/entity/235517,https://thanados.openatlas.eu/api/entity/235517
235506,3290-10_unter-illmitz_ker_05,235520,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1200,1200,1300,1300,artifact,,,,https://devill.oegmn.or.at/entity/235520,https://thanados.openatlas.eu/api/entity/235520
235506,3290-10_unter-illmitz_ker_06,235523,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/235523,https://thanados.openatlas.eu/api/entity/235523
